,Mass1,Mass2,TotMass,ChirpMass,q,spin1,spin2
unit,Msun,Msun,Msun,Msun,#,#,#
0.05,45.557619908232915,15.989381858283327,76.29336309656813,27.840584317281635,1.2351022619286998,-0.3229098496628533,-0.487438083600363
0.5,64.7812830725413,25.580993022459616,90.67004921658533,34.28986043286537,2.529139052375622,0.017985183742872203,0.01495736740401104
0.95,87.12175853346407,40.202805840517264,111.61696457829183,42.943342483882134,4.94991352190458,0.42300002509880563,0.5843960916584563
